IdCompModel,Model,IdCostruttore,IdTipoCompr,IdUtilizzo,IdModalita,IdsFreon,Point,IDAl,FattoreCorrettivo,SHRif,SCRif,TempCondRif,TempEvapRif,Eq10Coef,CompressorUID,CalibrationFactor,CalibrationMode,NominalPower,SH,SC,SHMode,SortPosition,UnilabStandard,OriginalGUID,LastModified,OriginalLastModified,Limiti,PartLoad
411,"ZS38K4E-TFD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"2A4F1745-3C8A-4DF8-81F1C60A38CAF7BE",0.9806373715400696,2,17.20000076293945,5,2,0,34,1,,"20090226 174008",,"-23.6;20.4;1.4;19.9;7.6;29.8;7.5;60.2;-1.2;60.1;-23.5;35.2",0
412,"ZB38KCE-TFD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"5B951C3A-5033-4BEE-BAD8F523924B3416",0.9682797789573669,2,17.4,5,2,0,35,1,,"20090226 174025",,"-25.1;15.6;1.3;15.3;12.5;30.4;12.5;65.1;0.1;64.9;-25.1;39.7",0
413,"ZF15K4E-TFD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"D42EF714-F060-4BE6-8E043CF784B5D141",0.9785786271095276,2,17.5,5,2,0,36,1,,"20090226 174040",,"-45.3;20.2;1.5;20.4;7.8;30.0;7.8;60.2;-0.7;60.0;-45.3;55.0",0
414,"ZS45K4E-TFD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"195D57C6-7DF2-4AE5-A2359644B80BD78F",0.9780318737030029,2,20.79999923706055,5,2,0,39,1,,"20090226 174124",,"-23.5;20.0;1.4;20.0;7.4;29.9;7.4;60.0;-1.3;60.4;-23.5;35.1",0
415,"ZB45KCE-TFD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"22E8AD46-E9FF-40BA-A9D75FBD0EE7E86B",0.9775123596191406,2,21.1,5,2,0,37,1,,"20090226 174056",,"-25.2;15.3;1.2;14.7;12.6;29.3;12.5;64.7;-0.1;64.5;-25.0;39.7",0
416,"ZF18K4E-TFD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"3FE735A2-90F6-45B2-A4B1935E15521DCF",0.9933034777641296,2,21.10000038146973,5,2,0,38,1,,"20090226 174109",,"-45.1;20.2;1.5;20.0;7.5;29.9;7.7;60.4;-0.9;60.2;-45.1;55.0",0
417,"ZS56K4E-TWD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"0E0AACC3-3D54-490C-94A6976E5749FDE3",0.9956991076469421,2,25.60000038146973,5,2,0,43,1,,"20090226 174314",,"-23.1;10.2;-12.5;9.8;7.5;35.2;7.5;59.8;-1.1;60.0;-23.0;35.0",0
418,"ZF24K4E-TWD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"D851872C-3FE6-4D86-9FF16EF863A2A822",0.9932816028594971,2,26,5,2,0,42,1,,"20090226 174258",,"-39.9;10.2;-12.6;10.0;7.6;35.4;7.6;60.0;-0.4;60.2;-16.8;55.4;-39.9;55.4",0
419,"ZS75K4E-TWD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"09B6A04E-FAAD-4F5C-9AEF890C539685F1",0.9919004440307617,2,34,5,2,0,46,1,,"20090226 174402",,"-22.8;10.0;-12.0;10.1;7.9;34.6;8.0;59.8;-0.6;59.6;-22.9;34.8",0
420,"ZF33K4E-TWD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"38123132-C790-40EF-898BFAA17451635C",1.006236672401428,2,34.6,5,2,0,45,1,,"20090226 174348",,"-39.9;10.0;-12.8;10.0;7.6;34.6;7.6;59.4;-0.8;59.6;-17.0;54.7;-40.0;55.1",0
421,"ZF40K4E-TWD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"29A9BF4D-E68B-48C8-BAB7F0B424098531",0.9975321888923645,2,44.9,5,2,0,49,1,,"20090226 174449",,"-39.9;10.4;-12.6;10.1;7.6;34.6;7.7;59.6;-0.4;59.7;-16.6;55.0;-39.7;55.5",0
422,"ZS92K4E-TWD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"CAEB0ACA-0783-46A8-AD647945324DBF2C",0.9849888682365417,2,45,5,2,0,48,1,,"20090226 174434",,"-22.9;10.0;-12.6;10.0;7.5;34.6;7.5;59.8;-1.0;59.5;-22.8;35.4",0
423,"ZS11M4E-TWD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"1C53FEDC-3FC1-456E-8DA35A70E3F4D2AB",1.003611922264099,2,50.4,5,2,0,50,1,,"20090226 174504",,"-23.0;10.0;-12.4;9.9;7.9;35.0;7.9;60.2;-0.6;60.1;-22.9;35.0",0
424,"ZF48K4E-TWD",1,1,4,17,26,0,4,0,18.3333339691162,0,38,3.5,1,"7C79784E-6F34-4AE0-8AED05EBC2AFD587",0.996721625328064,2,51.1,5,2,0,53,1,,"20090226 174547",,"-39.9;10.0;-12.9;10.3;7.6;35.2;7.6;60.2;-0.8;60.2;-16.6;55.0;-39.7;54.7",0
425,"ZB19KCE-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"5A590669-C262-41BB-8B72A06BE339B77C",1.408489227294922,2,7.5,5,2,0,12,1,,"20090226 115119",,"-31.9;10;-10.9;10;9.9;29.9;9.9;60;-18.2;60;-31.9;45.9",0
426,"ZF09K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"DBBA2A7B-A1DB-4D79-B37A1508C05D57E4",1.407335877418518,2,8.5,5,2,0,23,1,,"20090226 115447",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-25.8;55.8;-40;54.9",0
427,"ZS21K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"C661E55A-8FAE-4909-8962A5B3FC9EB24A",1.408156633377075,2,8.5,5,2,0,34,1,,"20090226 120910",,"-40;10;-10.8;10;7.1;29.9;7.2;60.2;-17.6;60.2;-39.8;43",0
428,"ZB21KCE-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"4FB57113-486F-42C7-A000A6EE2FF8FD65",1.39093291759491,2,9.1,5,2,0,45,1,,"20090226 123352",,"-32;10.2;-10.8;10.4;10;29.7;10;59.8;-18;59.8;-32;45.8",0
429,"ZB26KCE-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"5B79E3AD-6049-478F-8FD9E5D5E293E7D7",1.29682731628418,2,10.60000038146973,5,2,0,59,1,,"20090226 124040",,"-32;10.2;-11.1;10.3;9.8;29.9;9.9;59.8;-18.4;59.7;-32.1;46.3",0
430,"ZF11K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"99879078-6987-47F6-B9FE508ECB3B2F7C",1.263006210327148,2,10.7,5,2,0,58,1,,"20090226 124025",,"-40;10.2;-10.8;10.1;7.2;29.7;7;60;-18;59.7;-40;54.9",0
431,"ZS26K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"73FCDB35-0E65-4603-85C290649BE469A6",1.263008236885071,2,10.7,5,2,0,56,1,,"20090226 123939",,"-40;10.2;-10.8;10.1;7.2;29.7;7;60;-18;59.7;-40;42.9",0
432,"ZS30K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"151A48F2-0CFB-4D5F-B7F6DDFBEB1BCF80",1.252707481384277,2,12.4,5,2,0,2,1,,"20090226 113738",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40.3;43",0
433,"ZF13K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"4ADD58C7-8B06-473E-B2AB2E2046B8A80F",1.252745985984802,2,12.4,5,2,0,3,1,,"20090226 113801",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40;54.9",0
434,"ZB30KCE-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"6230CFB2-1D24-4C54-AA9B4B5C23EE6EA4",1.305659890174866,2,12.5,5,2,0,60,1,,"20090226 124052",,"-40.1;10.4;-10.3;10;10;29.7;10;60.4;-18.2;60.2;-40.1;40.1",0
435,"ZF15K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"A36622E1-11EB-417D-9FF0BC19C4B5C915",1.288702726364136,2,15.30000019073486,5,2,0,6,1,,"20090226 113850",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40;55.1",0
436,"ZS38K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"22BCD976-DE6B-4807-87AFCAECA3077221",1.339541554450989,2,15.39999961853027,5,2,0,4,1,,"20090226 113814",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40.1;43",0
437,"ZB38KCE-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"D1FD64C7-6619-4C9F-8E43C922DF384B42",1.30427622795105,2,15.5,5,2,0,5,1,,"20090226 113837",,"-40.1;10.2;-10.1;10;9.9;29.9;9.7;60.2;-18.5;60.2;-40.3;40.1",0
438,"ZB45KCE-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"4B600DC2-173B-4D7E-8EBE1D2DFBCD39B0",1.334402322769165,2,18.20000076293945,5,2,0,7,1,,"20090226 113908",,"-40.1;10.2;-10.1;10;9.9;29.9;9.7;60.2;-18.5;60.2;-40.3;40.1",0
439,"ZF18K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"9EE00EB0-49A1-47D1-966A8C232F482940",1.296918034553528,2,18.39999961853027,5,2,0,8,1,,"20090226 113924",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40;55.1",0
440,"ZS45K4E-TFD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"E0EACEBC-A828-4E36-95B1BC7AD41BAC2D",1.332915186882019,2,18.39999961853027,5,2,0,9,1,,"20090226 113940",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40;43",0
441,"ZB56KCE-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"FA7CA926-820C-4A5B-8E0929AABDCE5B7E",1.316337704658508,2,21.10000038146973,5,2,0,10,1,,"20090226 114002",,"-40;10;-10.1;10.2;9.6;29.7;9.9;60.2;-17.8;60;-40.3;24.6",0
442,"ZS56K4E-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"BCB55643-AC5A-45B6-B22C3D6A2D8CBBCD",1.341571450233459,2,22.29999923706055,5,2,0,13,1,,"20090226 114114",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40.1;35.4",0
443,"ZF24K4E-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"0FE1FF22-120F-4503-8FDE5B789E509ACE",1.301025629043579,2,22.5,5,2,0,11,1,,"20090226 114020",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-26.1;55.6;-40.1;54.9",0
444,"ZB75KCE-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"C040E038-652A-4426-946E95D6711C46B6",1.310992002487183,2,30.7,5,2,0,14,1,,"20090226 114134",,"-40.1;10.2;-10.1;10;9.9;29.9;9.7;60.2;-18;60;-40.3;24.6",0
445,"ZS75K4E-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"ADFE4A3B-E740-48C1-AC8B2CE2A969B9FC",1.323878884315491,2,30.9,5,2,0,16,1,,"20090226 115209",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40;34.8",0
446,"ZF33K4E-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"1B6D9CE6-9B78-4DAF-9260697D6AA882F5",1.316345930099487,2,31.5,5,2,0,15,1,,"20090226 114204",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-25.9;55.6;-40.1;54.9",0
447,"ZB92KCE-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"23087733-6516-44F9-B305CA1ED094463F",1.312875866889954,2,37.9,5,2,0,17,1,,"20090226 115229",,"-40.1;10.2;-10.1;10;9.9;29.9;9.7;60.2;-18;60;-40.3;24.6",0
448,"ZS92K4E-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"682576EB-AA80-4CBB-9F97B2CC31A65B1A",1.332348823547363,2,38.4,5,2,0,18,1,,"20090226 115248",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40;34.8",0
449,"ZF40K4E-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"16352998-F6ED-49E7-AA4BB4E23460930A",1.330968856811523,2,38.5,5,2,0,19,1,,"20090226 115321",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-26.4;55.8;-40.1;54.9",0
450,"ZS11M4E-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"23D73776-9C20-4200-98AFE867D4F1CDA1",1.334842920303345,2,43.6,5,2,0,20,1,,"20090226 115337",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-40;34.8",0
451,"ZF48K4E-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"1E35444B-7F6E-4F37-B80F7F5B82161083",1.322029709815979,2,46.7,5,2,0,22,1,,"20090226 115426",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-25.8;55.8;-40;54.9",0
452,"ZB11MCE-TWD",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"5B3F056E-A80C-4151-A5294A824742E2CB",1.32339346408844,2,46.4,5,2,0,21,1,,"20090226 115359",,"-40.1;10.2;-10.1;10;9.9;29.9;9.7;60.2;-18;60;-40.3;24.6",0
453,"ZBH30KCE-TFD",1,1,5,20,17,0,1,0,18.33333396911621,0,38,3.5,1,"1EA71E6D-0D85-47BE-A57153F9C1725A85",1.309999942779541,2,12.25,5,2,1,1,1,,"20060921 162517",,"-40;10;-10;10;10;30;10;60;-18;60;-40;40",0
454,"ZBH38KCE-TFD",1,1,5,20,17,0,1,0,18.33333396911621,0,38,3.5,1,"047CA514-8F81-4C51-A741F205AD33F292",1.309999942779541,2,15.19999980926514,5,2,1,2,1,,"20060921 162517",,"-40;10;-10;10;10;30;10;60;-18;60;-40;40",0
455,"ZBH45KCE-TFD",1,1,5,20,17,0,1,0,18.33333396911621,0,38,3.5,1,"B38E383C-1FBB-430E-B8E57DE4FCE88157",1.360000014305115,2,18.10000038146973,5,2,1,3,1,,"20060921 162517",,"-40;10;-10;10;10;30;10;60;-18;60;-40;40",0
456,"ZB15KCE-TFD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"05D63DE4-4F6C-4C7F-8E6B0384159D282E",1.219840407371521,2,2,5,2,0,31,1,,"20090226 120346",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
457,"ZB19KCE-TFD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"BDE6274B-CE93-4EB2-9ECE3BF3104F754B",1.407035231590271,2,2.3,5,2,0,33,1,,"20090226 120737",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
458,"ZB21KCE-TFD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"63672901-AAD9-4AED-8112A208D0E4D984",1.569,2,2.7,5,2,0,36,1,,"20090226 122507",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
459,"ZB26KCE-TFD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"497EEADB-EF9A-4A81-8ED78666AD298947",1.489999,2,3.2,5,2,0,37,1,,"20090226 122930",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
460,"ZB30KCE-TFD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"FBFB6A47-D347-41A7-AD6307F54A31450A",1.454912185668945,2,3.8,5,2,0,40,1,,"20090226 123109",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
461,"ZB38KCE-TFD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"A773BA89-45F8-4ED9-B80EB5B7213A9F6F",1.494901776313782,2,4.7,5,2,0,41,1,,"20090226 123136",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
462,"ZB45KCE-TFD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"0F8EDF72-4FA6-45AF-A130D314407CBEF5",1.447840094566345,2,5.6,5,2,0,44,1,,"20090226 123303",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
463,"ZB56KCE-TWD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"9A7D3C91-5531-4F09-BF57A63A96B93D22",1.448147177696228,2,6.6,5,2,0,46,1,,"20090226 123448",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
464,"ZB75KCE-TWD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"2EDBE8B5-187A-4BB9-85D7F151C795E202",1.376580476760864,2,9.699999999999999,5,2,0,48,1,,"20090226 123551",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
465,"ZB92KCE-TWD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"95CAED6D-2EEE-444D-861BEFA0EEEB0C74",1.370981574058533,2,12.1,5,2,0,50,1,,"20090226 123642",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
466,"ZB11MCE-TWD-B",1,1,4,17,17,0,1,0,18.3333339691162,0,5,-35,1,"FAD28307-D7E5-44D4-87121A376ED750D3",1.389678955078125,2,15,5,2,0,52,1,,"20090226 123739",,"-40;-15.1;-30;-15.3;-25;-10.1;-24.9;10.3;-40;10.1",0
467,"ZF13KVE-TFD EVI",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"D68D3D1C-E249-435D-91A60B179A5E864B",1.231451272964478,2,15.8,5,2,0,25,1,,"20090226 115530",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-25.9;54.9;-40.1;54.9",0
468,"ZF18KVE-TFD EVI",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"E310AF32-DBB9-4150-9D47A57F28C5D14C",1.25721549987793,2,20.7,5,2,0,26,1,,"20090226 115558",,"-40.3;10.2;-10.9;10.4;6.9;29.7;6.9;60;-18.2;59.8;-25.9;54.9;-40.1;54.9",0
469,"ZF24KVE-TWD EVI",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"2926A832-81C8-4663-A1EB9CD46537DB5C",1.241179823875427,2,26.6,5,2,0,27,1,,"20090226 115614",,"-40;20.2;0;20.2;6.9;29.3;7.2;60.4;-16.6;60.3;-25.1;55.3;-39.7;55.2",0
470,"ZF33KVE-TWD EVI",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"4443FB54-97B3-4CBD-9A366997EC7564C5",1.219145655632019,2,36.9,5,2,0,28,1,,"20090226 115636",,"-40;20.2;0;20.2;6.9;29.3;7.2;60.4;-16.6;60.3;-25.1;55.3;-39.7;55.2",0
471,"ZF40KVE-TWD EVI",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"F04DBC90-7326-4608-B6AA755D580D51F8",1.208911299705505,2,45.9,5,2,0,29,1,,"20090226 115655",,"-40;20.2;0;20.2;6.9;29.3;7.2;60.4;-16.6;60.3;-25.1;55.3;-39.7;55.2",0
472,"ZF48KVE-TWD EVI",1,1,4,17,17,0,1,0,18.3333339691162,0,38,3.5,1,"F165D731-AFCF-4B18-9548272BF8066EEB",1.25972580909729,2,50.7,5,2,0,30,1,,"20090226 120553",,"-40;20.2;0;20.2;6.9;29.3;7.2;60.4;-16.6;60.3;-25.1;55.3;-39.7;55.2",0
473,"ZB15KCE-PFJ",1,1,4,17,17,0,7,0,18.3333339691162,0,38,3.5,1,"2DD1B637-ECB4-4384-ACCEC831A6790CAF",1.393117547035217,2,6.2,5,2,0,1,1,,"20090226 124126",,"-32;10;-10.8;10.1;10;30;10;60.2;-18.2;60.3;-32;46",0
474,"ZB19KCE-PFJ",1,1,4,17,17,0,7,0,18.3333339691162,0,38,3.5,1,"3F4804CE-72B5-431D-A6409879453829E7",1.260836839675903,2,7.2,5,2,0,2,1,,"20090226 124144",,"-32;10;-10.8;10.1;10;30;10;60.2;-18.2;60.3;-32;46",0
475,"ZB21KCE-PFJ",1,1,4,17,17,0,7,0,18.3333339691162,0,38,3.5,1,"45C4DEAE-6F20-4064-B00259110C3D4A4F",1.360450267791748,2,9.300000190734863,5,2,0,3,1,,"20090226 124202",,"-32;10;-10.8;10.1;10;30;10;60.2;-18.2;60.3;-32;46",0
476,"ZB26KCE-PFJ",1,1,4,17,17,0,7,0,18.3333339691162,0,38,3.5,1,"C611A87A-59E1-4051-AF362D8D93F4FC98",1.232486367225647,2,10.7,5,2,0,4,1,,"20090226 124221",,"-32;10;-10.8;10.1;10;30;10;60.2;-18.2;60.3;-32;46",0
477,"ZB42KCE-PFJ",1,1,4,17,17,0,7,0,18.3333339691162,0,38,3.5,1,"2FC669A2-E5DF-4918-919842B8C0017F5F",1,0,17.5,5,2,0,5,1,,"20060921 162517",,"-32.5;10;-10;10.1;10.1;30.4;9.9;60.4;-18;59.9;-32.5;45.8",0
478,"ZB19KCE-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"409C83B0-1905-4EF4-B3AE8A28D29BDA36",1.407440543174744,2,9,5,2,0,12,1,,"20090226 131052",,"-32;10.2;-10.7;10;10.1;29.9;10;59.8;-18;60;-32;46.1",0
479,"ZF09K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"E8EBFB53-46A0-4B07-BF6B27A050419454",1.268005967140198,2,10.3,5,2,0,23,1,,"20090226 132055",,"-40;10.2;-10.5;9.8;7.3;29.9;7.2;60.4;-17.6;59.9;-25.4;55.9;-40.1;55.1",0
480,"ZS21K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"738E11C3-4806-4E3C-948120E43EAC6CAE",1.268009424209595,2,10.3,5,2,0,34,1,,"20090226 132830",,"-40;10.2;-10.5;9.8;7.3;29.9;7.2;60.4;-17.6;59.9;-40;43.2",0
481,"ZB21KCE-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"CF22A8CD-8ADC-48AA-855C09A9471EBB5F",1.281330466270447,2,11,5,2,0,43,1,,"20090226 133454",,"-32.1;10.2;-10.5;10.1;10;29.6;10;60;-18.1;59.9;-32.1;45.5",0
482,"ZB26KCE-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"84E06154-367E-4978-AEAD2F583D04F18A",1,0,12.69999980926514,5,2,0,50,1,,"20060921 162517",,"-32;10.2;-10.4;10;10.2;29.6;10.2;60.4;-18;60.2;-31.9;45.8",0
483,"ZF11K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"72DF1E4C-37C5-46B8-A2514D102D6E388A",1.304452419281006,2,12.80000019073486,5,2,0,49,1,,"20090226 133616",,"-40;10.2;-10.3;10.4;7.2;29.8;7.3;60.4;-18;60;-25.6;55.8;-39.7;55.1",0
484,"ZS26K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"FFE548FD-E14B-4AA3-87B5FD5C3A488A19",1.304454565048218,2,12.80000019073486,5,2,0,48,1,,"20090226 133559",,"-40;10.2;-10.3;10.4;7.2;29.8;7.3;60.4;-18;60;-40;43.3",0
485,"ZS30K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"65D6866B-AE34-4ED5-B451F353388ABB13",1.32585871219635,2,14.80000019073486,5,2,0,2,1,,"20090226 130646",,"-40;10;-10.5;10.4;7;30.2;7.2;60.5;-18.3;59.9;-40.2;43.1",0
486,"ZF13K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"28C61A64-627D-4F89-A4225F8585A42F3B",1.325901746749878,2,14.80000019073486,5,2,0,3,1,,"20090226 130714",,"-40;10;-10.5;10.4;7;30.2;7.2;60.5;-18.3;59.9;-26;55.9;-40;54.9",0
487,"ZB30KCE-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"E8648C36-4E4C-4039-A3B716729E116705",1,0,15,5,2,0,51,1,,"20060921 162517",,"-40;10.2;-9.4;10.4;10.1;29.8;10.1;60.5;-17.9;60.3;-40;40.5",0
488,"ZF15K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"B311E970-8A0D-4601-AE3016EC82D38019",1.334097266197205,2,18.29999923706055,5,2,0,6,1,,"20090226 130751",,"-40;10;-10.9;9.9;7;30;7;60.5;-17.5;60.1;-25.4;55.9;-40;55.4",0
489,"ZS38K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"F75DE8AB-0687-42D2-B9E930974B7B9814",1.324041128158569,2,18.5,5,2,0,4,1,,"20090226 130727",,"-40;10;-10.5;10.4;7;30.2;7.2;60.5;-18.3;59.9;-40;43.1",0
490,"ZB38KCE-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"55B706B7-3267-4ABB-B6CF775EFA92AD30",1.304276704788208,2,18.60000038146973,5,2,0,5,1,,"20090226 130739",,"-40;10;-9.8;10.4;10.1;30.2;10.1;60.5;-18;60.3;-39.9;40",0
491,"ZB45KCE-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"4542F7BE-E969-472F-A80C6E68A46B70FA",1.294629216194153,2,21.89999961853027,5,2,0,7,1,,"20090226 130805",,"-40.1;10;-9.8;10.8;9.9;30.2;9.9;60.2;-18.2;59.9;-39.9;40",0
492,"ZF18K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"E50BDE8E-963C-4158-A716C6FD91E7A994",1.348862409591675,2,22,5,2,0,8,1,,"20090226 130958",,"-40.1;10;-9.8;10.8;9.9;30.2;9.9;60.2;-18.2;59.9;-39.9;40",0
493,"ZS45K4E-TFD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"59FC94F0-0294-4134-BF5628FB5EA7EDFE",1.319887280464172,2,22.10000038146973,5,2,0,9,1,,"20090226 130832",,"-40.1;10;-11;10.2;6.8;30.5;7;60.5;-17.6;59.9;-25.7;55.9;-39.9;55.4",0
494,"ZS56K4E-TWD",1,1,4,17,17,0,4,0,18.3333339691162,0,38,3.5,1,"FECD7587-0F61-403E-AC2F30EC2767ACB9",1.320212006568909,2,26.79999923706055,5,2,0,13,1,,"20090226 131111",,"-40.3;10.2;-10.7;9.8;7.2;29.5;7.3;60;-17.8;59.7;-40.1;34.9",0
